field_id,title,matched_phrase,replaced_title,candidate_acronym,cui,sab,tty,sty,score,rank,chosen,has_conflict,domain
25804,"Volume of grey matter in Middle Temporal Gyrus, posterior division (left)",left,"Volume of GM in MTG, PO division (L)",L,,UMLS,META,,100,1,True,False,medical
25805,"Volume of grey matter in Middle Temporal Gyrus, posterior division (right)",grey matter,"Volume of GM in Middle Temporal Gyrus, posterior division (right)",GM,,UMLS,META,,100,1,True,False,medical
25805,"Volume of grey matter in Middle Temporal Gyrus, posterior division (right)",middle temporal gyrus,"Volume of GM in MTG, posterior division (right)",MTG,,UMLS,META,,100,1,True,False,medical
25805,"Volume of grey matter in Middle Temporal Gyrus, posterior division (right)",posterior,"Volume of GM in MTG, PO division (right)",PO,,UMLS,META,,100,1,True,False,medical
25805,"Volume of grey matter in Middle Temporal Gyrus, posterior division (right)",posterior,"Volume of GM in MTG, PO division (right)",PH,,ADAM,META,,90,2,False,False,medical
25805,"Volume of grey matter in Middle Temporal Gyrus, posterior division (right)",right,"Volume of GM in MTG, PO division (R)",R,,UMLS,META,,100,1,True,False,medical
25806,"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)",grey matter,"Volume of GM in Middle Temporal Gyrus, temporooccipital part (left)",GM,,UMLS,META,,100,1,True,False,medical
25806,"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)",middle temporal gyrus,"Volume of GM in MTG, temporooccipital part (left)",MTG,,UMLS,META,,100,1,True,False,medical
25806,"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)",left,"Volume of GM in MTG, temporooccipital part (L)",L,,UMLS,META,,100,1,True,False,medical
25807,"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (right)",grey matter,"Volume of GM in Middle Temporal Gyrus, temporooccipital part (right)",GM,,UMLS,META,,100,1,True,False,medical
25807,"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (right)",middle temporal gyrus,"Volume of GM in MTG, temporooccipital part (right)",MTG,,UMLS,META,,100,1,True,False,medical
25807,"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (right)",right,"Volume of GM in MTG, temporooccipital part (R)",R,,UMLS,META,,100,1,True,False,medical
25808,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",grey matter,"Volume of GM in Inferior Temporal Gyrus, anterior division (left)",GM,,UMLS,META,,100,1,True,False,medical
25808,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",inferior temporal gyrus,"Volume of GM in ITG, anterior division (left)",ITG,,ADAM,META,,90,1,True,False,medical
25808,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",anterior,"Volume of GM in ITG, AH division (left)",AH,,ADAM,META,,90,1,True,False,medical
25808,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",anterior,"Volume of GM in ITG, AH division (left)",AC,,ADAM,META,,90,2,False,False,medical
25808,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",anterior,"Volume of GM in ITG, AH division (left)",AL,,ADAM,META,,90,3,False,False,medical
25808,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",anterior,"Volume of GM in ITG, AH division (left)",HA,,ADAM,META,,90,4,False,False,medical
25808,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)",left,"Volume of GM in ITG, AH division (L)",L,,UMLS,META,,100,1,True,False,medical
25809,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",grey matter,"Volume of GM in Inferior Temporal Gyrus, anterior division (right)",GM,,UMLS,META,,100,1,True,False,medical
25809,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",inferior temporal gyrus,"Volume of GM in ITG, anterior division (right)",ITG,,ADAM,META,,90,1,True,False,medical
25809,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",anterior,"Volume of GM in ITG, AH division (right)",AH,,ADAM,META,,90,1,True,False,medical
25809,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",anterior,"Volume of GM in ITG, AH division (right)",AC,,ADAM,META,,90,2,False,False,medical
25809,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",anterior,"Volume of GM in ITG, AH division (right)",AL,,ADAM,META,,90,3,False,False,medical
25809,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",anterior,"Volume of GM in ITG, AH division (right)",HA,,ADAM,META,,90,4,False,False,medical
25809,"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)",right,"Volume of GM in ITG, AH division (R)",R,,UMLS,META,,100,1,True,False,medical
25810,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)",grey matter,"Volume of GM in Inferior Temporal Gyrus, posterior division (left)",GM,,UMLS,META,,100,1,True,False,medical
25810,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)",inferior temporal gyrus,"Volume of GM in ITG, posterior division (left)",ITG,,ADAM,META,,90,1,True,False,medical
25810,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)",posterior,"Volume of GM in ITG, PO division (left)",PO,,UMLS,META,,100,1,True,False,medical
25810,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)",posterior,"Volume of GM in ITG, PO division (left)",PH,,ADAM,META,,90,2,False,False,medical
25810,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)",left,"Volume of GM in ITG, PO division (L)",L,,UMLS,META,,100,1,True,False,medical
25811,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)",grey matter,"Volume of GM in Inferior Temporal Gyrus, posterior division (right)",GM,,UMLS,META,,100,1,True,False,medical
25811,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)",inferior temporal gyrus,"Volume of GM in ITG, posterior division (right)",ITG,,ADAM,META,,90,1,True,False,medical
25811,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)",posterior,"Volume of GM in ITG, PO division (right)",PO,,UMLS,META,,100,1,True,False,medical
25811,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)",posterior,"Volume of GM in ITG, PO division (right)",PH,,ADAM,META,,90,2,False,False,medical
25811,"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)",right,"Volume of GM in ITG, PO division (R)",R,,UMLS,META,,100,1,True,False,medical
25812,"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (left)",grey matter,"Volume of GM in Inferior Temporal Gyrus, temporooccipital part (left)",GM,,UMLS,META,,100,1,True,False,medical
25812,"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (left)",inferior temporal gyrus,"Volume of GM in ITG, temporooccipital part (left)",ITG,,ADAM,META,,90,1,True,False,medical
25812,"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (left)",left,"Volume of GM in ITG, temporooccipital part (L)",L,,UMLS,META,,100,1,True,False,medical
25813,"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (right)",grey matter,"Volume of GM in Inferior Temporal Gyrus, temporooccipital part (right)",GM,,UMLS,META,,100,1,True,False,medical
25813,"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (right)",inferior temporal gyrus,"Volume of GM in ITG, temporooccipital part (right)",ITG,,ADAM,META,,90,1,True,False,medical
25813,"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (right)",right,"Volume of GM in ITG, temporooccipital part (R)",R,,UMLS,META,,100,1,True,False,medical
25814,Volume of grey matter in Postcentral Gyrus (left),grey matter,Volume of GM in Postcentral Gyrus (left),GM,,UMLS,META,,100,1,True,False,medical
25814,Volume of grey matter in Postcentral Gyrus (left),left,Volume of GM in Postcentral Gyrus (L),L,,UMLS,META,,100,1,True,False,medical
25815,Volume of grey matter in Postcentral Gyrus (right),grey matter,Volume of GM in Postcentral Gyrus (right),GM,,UMLS,META,,100,1,True,False,medical
25815,Volume of grey matter in Postcentral Gyrus (right),right,Volume of GM in Postcentral Gyrus (R),R,,UMLS,META,,100,1,True,False,medical
25816,Volume of grey matter in Superior Parietal Lobule (left),grey matter,Volume of GM in Superior Parietal Lobule (left),GM,,UMLS,META,,100,1,True,False,medical
25816,Volume of grey matter in Superior Parietal Lobule (left),superior parietal lobule,Volume of GM in SPL (left),SPL,,UMLS,META,,100,1,True,False,medical
25816,Volume of grey matter in Superior Parietal Lobule (left),left,Volume of GM in SPL (L),L,,UMLS,META,,100,1,True,False,medical
25817,Volume of grey matter in Superior Parietal Lobule (right),grey matter,Volume of GM in Superior Parietal Lobule (right),GM,,UMLS,META,,100,1,True,False,medical
25817,Volume of grey matter in Superior Parietal Lobule (right),superior parietal lobule,Volume of GM in SPL (right),SPL,,UMLS,META,,100,1,True,False,medical
25817,Volume of grey matter in Superior Parietal Lobule (right),right,Volume of GM in SPL (R),R,,UMLS,META,,100,1,True,False,medical
25818,"Volume of grey matter in Supramarginal Gyrus, anterior division (left)",grey matter,"Volume of GM in Supramarginal Gyrus, anterior division (left)",GM,,UMLS,META,,100,1,True,False,medical
25818,"Volume of grey matter in Supramarginal Gyrus, anterior division (left)",supramarginal gyrus,"Volume of GM in SMG, anterior division (left)",SMG,,UMLS,META,,100,1,True,False,medical
25818,"Volume of grey matter in Supramarginal Gyrus, anterior division (left)",anterior,"Volume of GM in SMG, AH division (left)",AH,,ADAM,META,,90,1,True,False,medical
25818,"Volume of grey matter in Supramarginal Gyrus, anterior division (left)",anterior,"Volume of GM in SMG, AH division (left)",AC,,ADAM,META,,90,2,False,False,medical
25818,"Volume of grey matter in Supramarginal Gyrus, anterior division (left)",anterior,"Volume of GM in SMG, AH division (left)",AL,,ADAM,META,,90,3,False,False,medical
25818,"Volume of grey matter in Supramarginal Gyrus, anterior division (left)",anterior,"Volume of GM in SMG, AH division (left)",HA,,ADAM,META,,90,4,False,False,medical
25818,"Volume of grey matter in Supramarginal Gyrus, anterior division (left)",left,"Volume of GM in SMG, AH division (L)",L,,UMLS,META,,100,1,True,False,medical
25819,"Volume of grey matter in Supramarginal Gyrus, anterior division (right)",grey matter,"Volume of GM in Supramarginal Gyrus, anterior division (right)",GM,,UMLS,META,,100,1,True,False,medical
25819,"Volume of grey matter in Supramarginal Gyrus, anterior division (right)",supramarginal gyrus,"Volume of GM in SMG, anterior division (right)",SMG,,UMLS,META,,100,1,True,False,medical
25819,"Volume of grey matter in Supramarginal Gyrus, anterior division (right)",anterior,"Volume of GM in SMG, AH division (right)",AH,,ADAM,META,,90,1,True,False,medical
25819,"Volume of grey matter in Supramarginal Gyrus, anterior division (right)",anterior,"Volume of GM in SMG, AH division (right)",AC,,ADAM,META,,90,2,False,False,medical
25819,"Volume of grey matter in Supramarginal Gyrus, anterior division (right)",anterior,"Volume of GM in SMG, AH division (right)",AL,,ADAM,META,,90,3,False,False,medical
25819,"Volume of grey matter in Supramarginal Gyrus, anterior division (right)",anterior,"Volume of GM in SMG, AH division (right)",HA,,ADAM,META,,90,4,False,False,medical
25819,"Volume of grey matter in Supramarginal Gyrus, anterior division (right)",right,"Volume of GM in SMG, AH division (R)",R,,UMLS,META,,100,1,True,False,medical
25820,"Volume of grey matter in Supramarginal Gyrus, posterior division (left)",grey matter,"Volume of GM in Supramarginal Gyrus, posterior division (left)",GM,,UMLS,META,,100,1,True,False,medical
25820,"Volume of grey matter in Supramarginal Gyrus, posterior division (left)",supramarginal gyrus,"Volume of GM in SMG, posterior division (left)",SMG,,UMLS,META,,100,1,True,False,medical
25820,"Volume of grey matter in Supramarginal Gyrus, posterior division (left)",posterior,"Volume of GM in SMG, PO division (left)",PO,,UMLS,META,,100,1,True,False,medical
25820,"Volume of grey matter in Supramarginal Gyrus, posterior division (left)",posterior,"Volume of GM in SMG, PO division (left)",PH,,ADAM,META,,90,2,False,False,medical
25820,"Volume of grey matter in Supramarginal Gyrus, posterior division (left)",left,"Volume of GM in SMG, PO division (L)",L,,UMLS,META,,100,1,True,False,medical
25821,"Volume of grey matter in Supramarginal Gyrus, posterior division (right)",grey matter,"Volume of GM in Supramarginal Gyrus, posterior division (right)",GM,,UMLS,META,,100,1,True,False,medical
25821,"Volume of grey matter in Supramarginal Gyrus, posterior division (right)",supramarginal gyrus,"Volume of GM in SMG, posterior division (right)",SMG,,UMLS,META,,100,1,True,False,medical
25821,"Volume of grey matter in Supramarginal Gyrus, posterior division (right)",posterior,"Volume of GM in SMG, PO division (right)",PO,,UMLS,META,,100,1,True,False,medical
25821,"Volume of grey matter in Supramarginal Gyrus, posterior division (right)",posterior,"Volume of GM in SMG, PO division (right)",PH,,ADAM,META,,90,2,False,False,medical
25821,"Volume of grey matter in Supramarginal Gyrus, posterior division (right)",right,"Volume of GM in SMG, PO division (R)",R,,UMLS,META,,100,1,True,False,medical
25822,Volume of grey matter in Angular Gyrus (left),grey matter,Volume of GM in Angular Gyrus (left),GM,,UMLS,META,,100,1,True,False,medical
25822,Volume of grey matter in Angular Gyrus (left),angular gyrus,Volume of GM in AG (left),AG,,UMLS,META,,100,1,True,False,medical
25822,Volume of grey matter in Angular Gyrus (left),left,Volume of GM in AG (L),L,,UMLS,META,,100,1,True,False,medical
25823,Volume of grey matter in Angular Gyrus (right),grey matter,Volume of GM in Angular Gyrus (right),GM,,UMLS,META,,100,1,True,False,medical
25823,Volume of grey matter in Angular Gyrus (right),angular gyrus,Volume of GM in AG (right),AG,,UMLS,META,,100,1,True,False,medical
25823,Volume of grey matter in Angular Gyrus (right),right,Volume of GM in AG (R),R,,UMLS,META,,100,1,True,False,medical
25824,"Volume of grey matter in Lateral Occipital Cortex, superior division (left)",grey matter,"Volume of GM in Lateral Occipital Cortex, superior division (left)",GM,,UMLS,META,,100,1,True,False,medical
25824,"Volume of grey matter in Lateral Occipital Cortex, superior division (left)",lateral occipital cortex,"Volume of GM in LOC, superior division (left)",LOC,,UMLS,META,,100,1,True,False,medical
25824,"Volume of grey matter in Lateral Occipital Cortex, superior division (left)",lateral occipital cortex,"Volume of GM in LOC, superior division (left)",LO,,UMLS,META,,100,2,False,False,medical
25824,"Volume of grey matter in Lateral Occipital Cortex, superior division (left)",left,"Volume of GM in LOC, superior division (L)",L,,UMLS,META,,100,1,True,False,medical
25825,"Volume of grey matter in Lateral Occipital Cortex, superior division (right)",grey matter,"Volume of GM in Lateral Occipital Cortex, superior division (right)",GM,,UMLS,META,,100,1,True,False,medical
25825,"Volume of grey matter in Lateral Occipital Cortex, superior division (right)",lateral occipital cortex,"Volume of GM in LOC, superior division (right)",LOC,,UMLS,META,,100,1,True,False,medical
